"Group.1","iTRAQ8.113","iTRAQ8.114","iTRAQ8.115","iTRAQ8.116","iTRAQ8.117","iTRAQ8.118","iTRAQ8.119","iTRAQ8.121","perox.2015","perox.2017","mito.2015","mito.2017","nucleus.2015","nucleus.2017","golgi.2015","golgi.2017","ER.2015","ER.2017","PM.2015","PM.2017"
"Pcdhga2",297834.876051064,1282334.88203056,109292.054986628,218945.362538321,220700.994598997,263391.878287353,493488.934462071,162549.150381851,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Pcdhga5",45769.5768126772,71064.5050185436,20238.8810825204,43299.8509133136,59197.074822802,29201.8739460012,48654.3655927776,27875.4718113644,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Pcdhgb7",266664.483523081,1329522.2113259,500285.300818512,222982.515835189,315979.206068572,119529.816043123,581765.93936457,359607.024435228,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Pcf11",86905.0400718645,26191.1285478931,147151.16999419,31254.8798682588,32296.6423090107,55155.1772821851,24242.8663053721,22990.4314794133,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Pcgf2",110302.353097311,13481.2812628705,49525.8052177744,10635.0780251754,68616.1588570443,2748.36609670688,24646.6971016989,4701.27033135014,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Pcid2",482344.744953311,775676.259375399,105250.63450662,307708.09367352,1046467.660939,97881.7876699702,618244.939816159,229471.35164163,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Pcif1",584561.382587614,296995.226002419,313195.034704179,316638.458750024,421042.682858318,109042.723594228,408839.024144023,274921.594236539,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Pck1",23193789.5333735,164161158.039953,10470099.9806525,26518891.1185882,20214046.9516607,17645262.5939637,73318861.800969,20720445.4051877,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Pck2",2682725.11862669,3459751.2758421,31817321.9914712,10725577.2095949,11616558.6439923,3173487.69700069,14478297.5752887,20113730.7821631,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Pclo",353662.593353701,251171.887421315,253563.607943922,428798.970197985,3636701.41572478,391015.787615323,952871.313952295,722867.179863899,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"Pcm1",112964.583356568,35254.2708228529,34433.6842445522,138034.56000511,36221.7256392256,20877.4714762534,51104.0006159643,37303.0199515219,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Pcmt1",1422498.06229043,4041120.26625795,670883.077721222,1355923.19922598,1620326.93784944,492160.674972673,2339234.13163382,1354165.56300613,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Pcmtd1",926611.119178614,1920722.06341192,1551412.57339295,850930.804299611,1025613.18219774,486612.846604127,1488588.1803915,1147582.2792599,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Pcmtd2",195023.275173854,319657.260935617,235739.946153358,132515.127261844,145351.609815674,119372.801949675,262142.189333678,175553.130197841,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Pcna",1692176.90507727,10771454.1114109,351855.607040059,1143791.88938142,2401398.22568296,898231.361458702,4735346.62681278,1025777.09638737,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Pcnp",200685.39447932,209364.834740444,31560.6194713768,168357.991344837,701930.368030074,105574.389158223,239402.66109245,131742.04109099,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Pcnt",554441.965872566,618910.523698583,301130.935845387,347101.498104854,432808.740263494,330637.450373383,445751.694846162,373709.08100736,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Pcnx",40464.9817023857,20646.5364856293,34782.4761096709,41340.6534104232,34441.3272716945,17117.7171206126,34509.9643544863,39652.8635450975,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Pcnxl2",67485.0954752266,0,16561.1885568312,27191.3553554104,6039.16514006658,3449.87189778579,5070.70981086036,23548.5637535983,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Pcnxl3",40720.687707631,5563.81441604998,19913.268460342,90370.9899421252,25898.0382351924,32824.7940019349,25358.5219073114,123473.115598611,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Pcolce",106335.120409437,86754.5620626239,41583.5905749741,350099.421994928,52061.4780204825,870702.649652677,73711.9208002421,255179.66283485,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Pcsk1n",27206.8800527519,48380.2549729716,6923.9685260055,24706.5966343983,14449.382421221,19071.4388619656,28909.932098555,18320.8464321311,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"Pcsk5",26228.9244239928,10272.4924114959,5579.6711365005,45715.7274293824,12227.7414298447,53384.506415299,11497.7602239785,22063.9864431555,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"Pcsk6",50712.852043676,16709.3352523259,282229.000307267,134720.975435611,120246.562163962,41865.5095137337,113465.509685551,159271.404952389,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Pcsk9",173134.535424585,742981.58841585,101380.61603901,319146.23071212,126697.83580839,162206.14575039,433096.87181292,181741.176036735,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"Pctp",3380706.83127132,3385656.71721576,1317959.92086811,2549166.38301502,2422085.75394898,1518448.12524721,2677343.5496689,2408948.90420102,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Pcyox1",41468073.2754523,2486520.43000859,7698819.85030387,44679005.5448008,9614690.43131294,59471486.0506587,12692561.1292344,23068349.9504808,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"Pcyt1a",4897361.47420482,6195375.72335814,793098.041237849,2392850.67999012,5674821.33724548,456385.660327808,4646414.50719535,2148115.40337173,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
"Pcyt2",6311511.83409284,49012999.2271239,2395780.52992468,8677035.7269862,5902192.57721095,5414343.96097297,20782777.5694981,6717193.02543917,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Pdap1",1168473.00366698,1450848.79937934,225582.526690829,708078.547053968,614568.257368012,516909.541092537,1035306.08977008,509396.966318222,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Pdcd10",1543381.36691996,1542377.97730878,294753.628045611,1120242.11011443,1619821.90876176,733107.669303939,1282323.39397784,674511.535459348,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Pdcd11",1561210.05540561,613037.008537364,305220.342516066,568715.479955925,4746782.08621793,565522.055148783,1793006.66979543,396161.246121651,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Pdcd2",233695.129310929,719241.274712264,39573.8671246117,138603.982013509,181767.086549709,6241.3908785555,337631.616655009,93252.7510054057,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Pdcd2l",168672.966544636,975923.494753059,32009.7779673787,206153.575842671,172632.601173278,113828.093448013,460941.319233168,163577.770862017,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Pdcd4",3393612.48873887,2406280.604141,2549362.43403497,1112779.4293675,1840793.53125636,494091.391580586,2544254.11319589,2014731.34263194,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Pdcd5",83060.2249029165,186003.294897265,56321.1616537056,105393.500397393,110846.122798346,55229.1146879487,194500.006827746,112393.853972088,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Pdcd6",18257173.6231593,5430319.77442615,1350614.708234,5580868.93906325,2742412.22351185,3677371.26372649,6127707.62421501,6111539.95052471,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"Pdcd6ip",18346759.1437801,49138067.7350082,5131463.8440713,15741493.9656496,13238021.7583094,12188928.0620543,28012371.2814856,12694084.953616,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
"Pdcd7",6382.80220473668,2352.88930239069,1186.79038076593,2541.11432726643,6671.02230581361,425.32153798664,4581.90958558458,2035.92038163321,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Pdcl",143501.940502037,443712.05483207,20438.4049916171,112963.10833064,100155.697187921,94751.1854724304,205133.726247368,101192.605878526,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Pdcl3",30971.7123354085,115137.059094888,13051.7535238989,29043.1549198824,23758.4597250111,30626.1761425021,54213.0544823355,32188.1730115607,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Pddc1",2325381.6215974,1064058.88067067,332791.96638508,771784.47395423,1969058.09588453,448211.70033875,1358946.16294147,647315.970450233,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Pde10a",53987.0404139127,8869.79414839002,39737.3996445832,35603.6346360085,19623.049506255,32377.9381322829,29357.3792274026,28601.7244399664,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Pde12",1684287.15712631,2353224.60235278,1754537.35161998,1643992.12434633,2452234.43195838,422881.594663067,2192675.66234459,1379283.76224943,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Pde2a",2193515.57873482,4569317.65599725,1246811.16740566,4361732.78059835,1303729.96768715,1809462.84723396,3142133.51211855,4061960.60557912,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"Pde3a",32162.8211467204,15479.9782626331,8496.96405361024,41406.5820965261,15578.826149734,6022.71496191861,15053.6350970358,15068.5082764566,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Pde3b",2259625.57139077,145689.842158399,241964.820899316,830101.126420698,558292.47897359,187446.414818824,598485.036901802,417106.07707047,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
"Pde4b",2887.71787420426,1149.98989246959,642.96410913944,5277.37666637623,3276.99737263668,677.015035031352,2330.52342680522,3292.03162333722,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Pde4d",71333.798887868,229426.926946627,60434.3506157128,50000.5123089901,126167.693716703,40164.5047781628,161910.451349611,58124.0001310481,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"Pde4dip",748592.249357978,905027.309854056,297818.184039424,437883.200564616,502100.392418236,169092.936276694,624409.649711443,294683.840959533,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"Pde5a",1065882.53678728,207141.715272382,536269.084976645,780069.942507207,273870.182198468,83632.7821546963,641865.703867685,517389.751634083,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Pde6g",591058.694424715,30383.0493354331,138756.376920617,635411.922265125,286824.988872281,487298.93854406,232528.479291718,350240.648737778,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Pde8a",484965.402277684,134539.117737311,111743.017710239,487805.232832678,271743.507572794,247706.052896697,249018.68759639,256319.056057931,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Pde8b",8287.41701950033,7612.27550932085,5355.35460520094,11222.7686798996,5731.67903851498,6757.91372113355,6214.30233760869,5969.85810750224,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Pdf",3233127.88065152,476598.444418301,4151542.38236936,2998518.00669266,4554675.03676794,895503.529323799,2512926.62159882,3688730.97481105,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Pdgfb",127554.317524063,152705.944646507,209097.8572611,62480.9450904624,789735.871761607,115852.087040219,359668.012398863,223650.963570078,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"Pdgfra",916793.885008217,90099.5261855556,247624.820208999,1083015.35922601,690925.831382318,3269256.35902297,500654.42936884,676928.119666643,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"Pdgfrb",1053407.15001404,118572.643521272,345003.348759271,1163155.50670818,828645.120897162,2362615.09258068,567749.24451063,645409.334133065,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"Pdha1",5640301.08653533,7561025.70420258,116632008.214366,23867472.8592098,43401508.5997879,5355150.89166936,47642270.5541448,70224039.7966268,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Pdhb",1941708.25127897,1654083.12681081,32205691.6051299,7371727.01290839,13717337.7190547,860971.045224651,14158531.3577741,21104165.6273477,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Pdhx",2599060.05341599,3191532.52622337,28234121.5252369,6995400.19870874,11294005.1992202,1539054.18390932,13226541.1058176,19622495.3093775,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Pdia2",412151.747118705,16791.8152479294,205786.297975141,74317.2867089371,337138.818330398,44741.0146580207,67195.7608876178,143538.55777159,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Pdia3",842615603.900665,31153064.5907668,100485860.950265,764170126.568556,153210432.097157,82655664.3461539,225451654.850984,220459951.220549,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
"Pdia4",280410736.792751,6442675.14701463,37127658.2794788,280732427.357959,51999583.9367532,30571066.2283924,77712256.5172237,85381385.1482975,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"Pdia5",79700370.8116562,5129370.87096282,10143623.7678203,101914740.851632,16821065.8139637,5557934.08899719,23909297.0521575,26153592.8896101,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"Pdia6",377725461.477339,9645098.28462059,36541750.8287677,339996833.878148,67942160.3120657,38629795.4336228,96105259.0794359,101329247.120046,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
"Pdk1",911103.88168231,885251.65246725,10828555.6106971,2253485.48824562,3895824.24153928,643423.16064576,4115499.21660894,5982185.26060432,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Pdk2",628935.522785372,912745.013310303,19215188.1565658,2623865.15267773,7686853.02837492,689715.592362147,7676155.21619583,9110566.80065067,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Pdk3",65593.464611832,108799.101555676,89368.1397145125,384662.852732813,80497.6154481819,123268.232651752,93496.96011239,641537.351889662,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Pdk4",2644072.45211196,3440787.05786321,39137057.3031522,5686414.20625672,17017372.030683,2577853.35148087,18027977.6983339,18269035.3360583,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Pdlim1",5135393.40155879,15016066.6466159,349951.332279397,6354423.63397456,5104210.83368272,2477143.02601279,7690053.17353805,2772867.81989034,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Pdlim2",70124.8527250664,24615.3119246142,8102.65728103106,71537.5902963838,114149.537743277,234145.107188566,154429.735626358,53369.5772147036,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Pdlim5",5048516.28895733,4228124.51681107,1119593.02240303,3997981.57245239,8517576.18840996,1402955.08507854,4897251.41274986,2728446.23835783,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Pdlim7",559558.210356953,247038.814445702,113264.431232381,289916.080024342,578072.509533559,208448.442978269,330781.430450229,190139.461021001,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Pdp1",116022.639048614,92232.8994453253,603798.943079811,538871.799268592,300532.380675225,120074.956207045,313487.479649709,985458.027137846,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Pdp2",182445.002903536,107362.329619533,1311443.96334108,330822.69203541,580362.858981229,83582.0223056573,581248.136566646,792497.473536892,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Pdpk1",380805.489122705,976051.605056014,252881.185765207,450484.469643091,463981.56497649,278251.394739876,690528.018752874,429077.202576273,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"Pdpr",1108214.84397137,365838.98442698,3071449.9604935,2892510.1960699,2788558.44191818,730658.032154141,1979602.77411294,3663570.14323888,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Pdrg1",12059.5473684469,13776.5180818681,5972.83343949721,12877.6064561169,9487.7792723637,5060.62261995265,10902.4333496208,7312.91347320327,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Pds5a",1243815.37030775,470813.983076817,1195894.44157089,623728.846407912,3457113.20220412,82589.2184740075,1655807.77178373,350312.514963576,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Pds5b",1441676.25499407,618993.394107029,621050.523622651,848265.750720342,5692165.03623042,640231.8696605,2572494.9189311,703482.07491738,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Pdss2",20348.8745252081,15440.208986194,44309.6266856391,17354.3738453778,124623.254623532,14314.0711142631,56608.6138619882,34900.0222847904,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"PDXDC1",2007006.56919933,9279458.64407188,1229716.22972004,2267308.86291529,2333196.55403882,1475441.92980186,5347514.7875076,1565271.16485154,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Pdxk",4912876.34076474,26233599.1630103,1380702.48466433,6052176.43258798,3765072.22771368,4212773.8996855,10223642.9220315,3862050.19283783,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Pdxp",380618.530541664,2284303.19890327,725661.303262271,622854.166999067,968259.290685961,289538.139509794,1242599.25784574,474969.182401859,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"Pdyn",486898.35746019,214182.253476282,188070.01831254,327399.163760994,239791.374473352,134460.20459274,211672.072914276,276304.557088404,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Pdzd11",53973.9136890484,31266.1719912136,30897.5329042201,53653.3221172441,135068.587520235,28479.7776284163,60686.1796779017,28041.0974821707,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"Pdzd2",88301.9704706644,14790.2888078603,23960.0101646697,130882.172336003,29338.6227169029,45166.2299525389,29310.2210402439,53486.58789033,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"Pdzd8",173607.378205892,34754.8572540964,9378.05495768585,25775.6516296441,45650.5357527104,15201.3176722192,38697.6311013586,20731.6525891056,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Pdzk1",68852832.7633728,33161249.5398074,12599251.6333228,67057721.2310077,26972113.0704237,32657708.8102884,34355459.4502191,29526551.6953003,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"Pear1",26166.0780163891,7627.87642173339,20870.278115997,29842.6003947971,16915.3097457642,183524.650707887,15480.3322651757,40836.8143573809,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Pebp1",6782156.03935429,47283859.5377563,3835955.98309114,9719302.53547435,7686965.42939951,5755256.88636514,26524361.2926166,7441565.30703854,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"Pecam1",5557203.73643627,1071560.10394172,1095373.59629174,3737208.96778715,3625947.35893258,3362530.25871019,2722714.41729984,1882362.91004697,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Pecr",28234680.5186861,7418360.29051716,114906727.268906,99524263.6608367,52502387.4827973,14390980.1423684,54861209.56256,193506325.295324,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Pef1",7711207.87488151,5758130.20040043,1018949.75306193,2685206.23275861,1471889.4100044,1541741.47089144,3777862.87520239,2800894.6708959,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Peli2",52340.0715436555,29748.3939799151,9838.09451705361,24171.6327383557,50147.3023160966,17008.9889176185,28131.5702797875,20852.4554752789,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Pelo",4966737.03185209,1457851.21060703,2356646.30947728,1443790.33896741,2804713.19322382,521142.348871701,2648735.48682133,1951974.6600806,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Pelp1",1351047.90106837,500426.81193668,172580.479397878,310979.286580542,1511603.00592181,73538.6161218098,911837.165275863,779512.212353671,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Pemt",1834570.28902222,58058.8038261678,308797.648683835,1466648.99468962,590235.065940966,104139.862989524,605954.839281515,765154.379003012,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
"PENK",31235.4793599803,1198.31050399024,5572.26661061376,15325.840840681,6592.1668379948,3445.3063140936,8408.1167821468,6423.07275049952,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Peo1",126422.981706828,573736.648604982,276625.94369936,152873.165824268,138838.804991341,130893.520937431,326061.28048541,212435.114337498,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Pepd",3114924.2504529,15074930.0237167,1146507.01290296,3777661.24314767,2496129.30078631,3700060.07739462,7029650.67842919,2868837.46268189,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Per1",325246.56043935,1107001.95881646,339981.395119136,380944.857149237,321685.989132836,198933.979074402,544644.938460611,329221.618629515,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Perld1",115782.098130567,12427.5990260142,132320.902170094,103997.004375441,87123.3445525212,29116.4828261265,93800.9409289434,75641.6780412397,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Pes1",1399072.62507255,1021142.36582297,221786.133701755,414141.664122149,3329049.18515704,42735.7108880362,1966684.35632182,333683.931312599,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Pet112l",310529.043106598,113428.004734391,1896181.92043181,664552.722268023,945497.493389787,95514.2429065109,694786.232255286,1233031.75497926,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Pet117",0,2197.89486372046,15097.9728135994,649.01443644592,0,0,768.993886234176,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Pex1",7024795.27887349,3751363.00794126,7690134.42100138,35160205.8079582,4717476.85082309,9558808.81940563,6910570.73058374,54005648.3935748,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
